index,followers,connections,time_spent,content,content_links,media_type,num_hashtags,hashtag_followers,hashtags,reactions,comments,views,label
198,88720,500+,4 months ago,"Consider enrolling in this course on Trauma Anniversaries at Rutgers Graduate School of Social Work, Dec. 9 online from 9 --12. See link to learn about course and registration. $60.  https://lnkd.in/dpyNStH .     In addition to social workers, this will be a valuable course for school psychologists, educators, HR personnel, among others. The point is that many anniversaries are coming up and the prior traditions for dealing with anniversaries have changed. How do we handle the pandemic anniversary and the anniversaries of those who passed away from COVID? How do we deal with anniversaries of traumatic events like suicides and shootings and death by overdoses?  We need to plan and reflect ahead of time so we don't end up retriggering older trauma.  Hope to see you there. The time to do the planning is now. 
 
 
 …see more","[['https://lnkd.in/dpyNStH', 'https://lnkd.in/dpyNStH']]",article,0,0,[],0,0,,2
30806,38703,500+,2 years ago,The first human-free factory is here. How much longer will politicians continue to ignore this?,[],article,0,0,[],16,0,,6
22348,447296,,2 years ago,The 10 capital cities with the worst  #AirQuality  from IQ Air -  #Delhi  is the worst;  #Beijing  is (only) no 8.,"[['https://www.linkedin.com/feed/hashtag/?keywords=airquality&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6508527978715107328', '#AirQuality'], ['https://www.linkedin.com/feed/hashtag/?keywords=delhi&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6508527978715107328', '#Delhi'], ['https://www.linkedin.com/feed/hashtag/?keywords=beijing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6508527978715107328', '#Beijing']]",image,3,0,"[['#AirQuality', 'https://www.linkedin.com/feed/hashtag/?keywords=airquality&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6508527978715107328'], ['#Delhi', 'https://www.linkedin.com/feed/hashtag/?keywords=delhi&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6508527978715107328'], ['#Beijing', 'https://www.linkedin.com/feed/hashtag/?keywords=beijing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6508527978715107328']]",41,2,,6
21328,546597,500+,1 year ago,comedy gold!  could be a classic - amongst the best.,[],article,0,0,[],3,1,,6
13448,828362,500+,3 years ago,"Know where your revenue line is and start your day making or saving money for you or your company. CLICK HERE:  https://lnkd.in/epuxvYe for your free copy of my 99 Productivity Essentials 
 
 
 …see more","[['https://lnkd.in/epuxvYe', 'https://lnkd.in/epuxvYe']]",image,0,0,[],148,1,,6
26374,300691,500+,3 years ago,70% of Value in Tech is Driven by Network Effects,[],article,0,0,[],74,2,,6
28624,408254,500+,1 year ago,"“The services we enjoy are not free; we are paying for them with a new form of currency, our data.” Think about this...",[],article,0,0,[],3,0,,6
21734,546597,500+,2 years ago,how does one fund an open source ecosystem in a sustainable way?,[],article,0,0,[],5,1,,6
9031,3733192,,1 month ago,‪Moose would like me to tell you that he is the best dog.  #SorryNotSorry ‬,"[['https://www.linkedin.com/feed/hashtag/?keywords=sorrynotsorry&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6747275668985257984', '#SorryNotSorry']]",image,1,0,"[['#SorryNotSorry', 'https://www.linkedin.com/feed/hashtag/?keywords=sorrynotsorry&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6747275668985257984']]",2843,221,,6
1416,5812,500+,4 years ago,Do you know any great engineers? Come work with me. https://lnkd.in/e_KkNFq,"[['https://lnkd.in/e_KkNFq', 'https://lnkd.in/e_KkNFq']]",image,0,0,[],0,0,,6
21019,546597,500+,1 year ago,peculiar fintech investing from a peculiar investor into a peculiar firm.,[],article,0,0,[],6,0,,6
2882,263346,500+,1 year ago,"This prognosis about the future of oncology might sound very far-fetched, but everything we write here is based on slight extrapolations of existing technologies and current trends. They just need some further perfection and general implementation - still, how much better it would be than living with the most feared disease today! How oncology will improve largely depends on how patients and doctors embrace technologies - read about how we can make it come true: #themedicalfuturist   #digitalhealth   #future   #healthcare   #medicine   #technology   #fromchancetochoice   #oncology   #cancer 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#themedicalfuturist'], ['https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#digitalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=future&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#future'], ['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#healthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=medicine&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#medicine'], ['https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#technology'], ['https://www.linkedin.com/feed/hashtag/?keywords=fromchancetochoice&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#fromchancetochoice'], ['https://www.linkedin.com/feed/hashtag/?keywords=oncology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#oncology'], ['https://www.linkedin.com/feed/hashtag/?keywords=cancer&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353', '#cancer']]",article,9,0,"[['#themedicalfuturist', 'https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#digitalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#future', 'https://www.linkedin.com/feed/hashtag/?keywords=future&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#medicine', 'https://www.linkedin.com/feed/hashtag/?keywords=medicine&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#technology', 'https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#fromchancetochoice', 'https://www.linkedin.com/feed/hashtag/?keywords=fromchancetochoice&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#oncology', 'https://www.linkedin.com/feed/hashtag/?keywords=oncology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353'], ['#cancer', 'https://www.linkedin.com/feed/hashtag/?keywords=cancer&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6605038876019044353']]",68,0,,5
31037,12403,500+,6 years ago,"If you want to take that risky job, if you want to learn something or if you want to take that leap of faith and start a company – now is the time to do it. #IfIWere22",[],article,0,0,[],7,0,,6
22680,502484,500+,11 months ago,This is not an ode to United Bank of India and Allahabad Bank. I am just narrating my tryst with the three Kolkata banks in early 1990s when banking was a seller's market.,[],article,0,0,[],172,18,,6
27204,408254,500+,6 months ago,"My prediction: TikTok is about to go the way of Snapchat. Every serious, successful TikTok creator sends you to their Instagram page for more info. If you can do it all on Insta, you're going to do it all on Insta.  http://ow.ly/5yYu50ASO4f","[['http://ow.ly/5yYu50ASO4f', 'http://ow.ly/5yYu50ASO4f']]",article,0,0,[],15,1,,6
16483,99148,500+,10 months ago,"Our sales team called themselves ""data slingers.""  10 years ago I was hired by  Mark J. Feldman  to grow a data services brand in a then-emerging  #B2B   #martech  space.  There were only ~100 tools on the map as  #demandgen  teams bought our prospect lists to fuel email/call blitzes.  Some did it well, others simply spammed the living daylights out of those CSV files. Today, not much has changed, and yet, everything is different. Over a decade later, even with 10x more tools, the task of acquiring contacts still threatens to derail even the best laid plans - but this time, it's  #ABM  at risk.  Why can't teams find the right contacts for accounts? Why don't more demand gen pros think in an account-based way, like Sales? Are we ever going to shake our MQL-based ethos? Mark is now the head of revenue operations at Localytics, and I've asked him back for a reunion with me live this Friday at 1:00pm ET for a conversation about how things have changed in 10 years, and today, how to solve this new (but old) ABM data problem.  Live here on LinkedIn we'll dig into: - The messy yet critical task of choosing target accounts, and why less is more - How to find, and use, contact records appropriately  - The truth about working with data slingers like us See you there? 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAB8VrMBsbmS1ES9XX5Z6bENFtu5NVnrLa8', 'Mark J. Feldman'], ['https://www.linkedin.com/feed/hashtag/?keywords=b2b&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504', '#B2B'], ['https://www.linkedin.com/feed/hashtag/?keywords=martech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504', '#martech'], ['https://www.linkedin.com/feed/hashtag/?keywords=demandgen&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504', '#demandgen'], ['https://www.linkedin.com/feed/hashtag/?keywords=abm&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504', '#ABM']]",image,4,0,"[['#B2B', 'https://www.linkedin.com/feed/hashtag/?keywords=b2b&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504'], ['#martech', 'https://www.linkedin.com/feed/hashtag/?keywords=martech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504'], ['#demandgen', 'https://www.linkedin.com/feed/hashtag/?keywords=demandgen&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504'], ['#ABM', 'https://www.linkedin.com/feed/hashtag/?keywords=abm&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6663872341971349504']]",29,7,,5
1943,127377,500+,1 year ago,"#safecare, #employeeprofitsharing, #bestmedicalcare",[],article,0,0,[],193,41,,6
18139,5458,500+,2 years ago,"Well, I'd say this is a pretty strong indicator of  The Walt Disney Company 's ability to spin up a streaming service and have it be relatively successful in a short period of time. The combo of a relatively low monthly price and content you can't get elsewhere is the real draw.  I'd imagine when they launch their streaming entertainment service, Disney Play, they will find a rather large instant subscriber base as well.  Not looking forward to the ""Disney launches  Netflix  killer"" headlines but oh well. #streaming   #ott   #espn   #disney   #netflix   #brand   #marketing   #subscription 
 
 
 …see more","[['https://www.linkedin.com/company/the-walt-disney-company/', 'The Walt Disney Company'], ['https://www.linkedin.com/company/netflix/', 'Netflix'], ['https://www.linkedin.com/feed/hashtag/?keywords=streaming&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#streaming'], ['https://www.linkedin.com/feed/hashtag/?keywords=ott&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#ott'], ['https://www.linkedin.com/feed/hashtag/?keywords=espn&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#espn'], ['https://www.linkedin.com/feed/hashtag/?keywords=disney&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#disney'], ['https://www.linkedin.com/feed/hashtag/?keywords=netflix&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#netflix'], ['https://www.linkedin.com/feed/hashtag/?keywords=brand&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#brand'], ['https://www.linkedin.com/feed/hashtag/?keywords=marketing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#marketing'], ['https://www.linkedin.com/feed/hashtag/?keywords=subscription&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168', '#subscription']]",article,8,0,"[['#streaming', 'https://www.linkedin.com/feed/hashtag/?keywords=streaming&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#ott', 'https://www.linkedin.com/feed/hashtag/?keywords=ott&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#espn', 'https://www.linkedin.com/feed/hashtag/?keywords=espn&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#disney', 'https://www.linkedin.com/feed/hashtag/?keywords=disney&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#netflix', 'https://www.linkedin.com/feed/hashtag/?keywords=netflix&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#brand', 'https://www.linkedin.com/feed/hashtag/?keywords=brand&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#marketing', 'https://www.linkedin.com/feed/hashtag/?keywords=marketing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168'], ['#subscription', 'https://www.linkedin.com/feed/hashtag/?keywords=subscription&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6449997923198599168']]",14,7,,3
4993,18289351,,3 months ago,The  Graça Machel Trust  &  Virgin Unite  are proud to support women entrepreneurs across Africa. Read about their wonderful programme and the new digital offering here:,"[['https://www.linkedin.com/company/gra%C3%A7a-machel-trust/', 'Graça Machel Trust'], ['https://www.linkedin.com/company/virgin-unite/', 'Virgin Unite']]",article,0,0,[],1041,44,,1
32137,66387,500+,1 year ago,"I want to be honest with you. 👇🏽 I quit my full time job when I was 22 to start my first company. I had no plan. And I guess long term that worked out for me.  But where I wish I could go back and reframe my thinking is this: I thought it was wrong to build something on the side.  I thought I would lose respect if I took a part-time job (even though I was struggling to keep the lights on). I looked down on people that didn’t jump all in. Which was SO naive of me.  I thought building a business was easy. Because the people I followed kind of made it look easy. One of the things I struggle with most as a creator & entrepreneur is showing the reality. I don’t show: ✅ The boring stuff. ✅ Us getting ripped apart by our business coach every week 😅😭. ✅ How much work actually goes into this. ✅ The many mistakes we make.  ✅ And I could go on and on. Thank you  Cory Savage  for prompting this thought. And thank you i.c stars for asking me to do the commencement speech this year.  2020 I want to spend more time talking about (and showing) the stuff that many of us tend to avoid. What do you wish you knew when you first started? #justQ  🖖🏽🖤  #business   #entrepreneurship 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAFHhXoBR5DyUcRFnqGX4ZQzJTtZu-SkV00', 'Cory Savage'], ['https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6613234924612792320', '#justQ'], ['https://www.linkedin.com/feed/hashtag/?keywords=business&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6613234924612792320', '#business'], ['https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurship&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6613234924612792320', '#entrepreneurship']]",video,3,0,"[['#justQ', 'https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6613234924612792320'], ['#business', 'https://www.linkedin.com/feed/hashtag/?keywords=business&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6613234924612792320'], ['#entrepreneurship', 'https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurship&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6613234924612792320']]",958,166,,6
24821,15241,500+,3 weeks ago,"Smartair Hybrid Wireless and wired Access Control with Opennow mobile app. Stand Alone Data on Card Wireless Networked  Hybrid The choice is yours - contact me for more details on 07880 456738 or  neil.hughes@abloy.co.uk https://lnkd.in/g6JrRri   #abloyfortrust   #security   #accessmanagement   #processimprovement   #facilitiesmanagement  #healthcare#education  #accesscontrol   #hospitals  #securitysolutions#officebuildings  #accomodation   #studentaccomodation 
 
 
 …see more","[['mailto:neil.hughes@abloy.co.uk', 'neil.hughes@abloy.co.uk'], ['https://lnkd.in/g6JrRri', 'https://lnkd.in/g6JrRri'], ['https://www.linkedin.com/feed/hashtag/?keywords=abloyfortrust&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#abloyfortrust'], ['https://www.linkedin.com/feed/hashtag/?keywords=security&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#security'], ['https://www.linkedin.com/feed/hashtag/?keywords=accessmanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#accessmanagement'], ['https://www.linkedin.com/feed/hashtag/?keywords=processimprovement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#processimprovement'], ['https://www.linkedin.com/feed/hashtag/?keywords=facilitiesmanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#facilitiesmanagement'], ['https://www.linkedin.com/feed/hashtag/?keywords=accesscontrol&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#accesscontrol'], ['https://www.linkedin.com/feed/hashtag/?keywords=hospitals&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#hospitals'], ['https://www.linkedin.com/feed/hashtag/?keywords=accomodation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#accomodation'], ['https://www.linkedin.com/feed/hashtag/?keywords=studentaccomodation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881', '#studentaccomodation']]",image,9,0,"[['#abloyfortrust', 'https://www.linkedin.com/feed/hashtag/?keywords=abloyfortrust&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#security', 'https://www.linkedin.com/feed/hashtag/?keywords=security&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#accessmanagement', 'https://www.linkedin.com/feed/hashtag/?keywords=accessmanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#processimprovement', 'https://www.linkedin.com/feed/hashtag/?keywords=processimprovement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#facilitiesmanagement', 'https://www.linkedin.com/feed/hashtag/?keywords=facilitiesmanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#accesscontrol', 'https://www.linkedin.com/feed/hashtag/?keywords=accesscontrol&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#hospitals', 'https://www.linkedin.com/feed/hashtag/?keywords=hospitals&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#accomodation', 'https://www.linkedin.com/feed/hashtag/?keywords=accomodation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881'], ['#studentaccomodation', 'https://www.linkedin.com/feed/hashtag/?keywords=studentaccomodation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6757913796234362881']]",9,0,,6
34009,4206024,,4 years ago,"Like many, I too have been reflecting as we near the end of 2016. This year marks 10 years since discovering The Golden Circle. Here is the origin of where it began. I share it with you as we are all on this journey together - to help build a world where the vast majority of people go to work feeling inspired and come home at the end of the day feeling fulfilled. By no means has our journey come to an end. This is the tip of the iceberg. We have more people to reach and more people to inspire. Together, we can change our world. Thank you for standing by my side. 
 
 
 …see more",[],video,0,0,[],661,59,,6
23406,661723,500+,4 months ago,"Automation is faster, more accurate, and more scalable than human capital alone.  #radicalcpa   #botkeeperfordummies   #bfd Click here to reserve your copy:  http://ow.ly/aYKs50BVpvX 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6725164243747934208', '#radicalcpa'], ['https://www.linkedin.com/feed/hashtag/?keywords=botkeeperfordummies&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6725164243747934208', '#botkeeperfordummies'], ['https://www.linkedin.com/feed/hashtag/?keywords=bfd&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6725164243747934208', '#bfd'], ['http://ow.ly/aYKs50BVpvX', 'http://ow.ly/aYKs50BVpvX']]",image,3,0,"[['#radicalcpa', 'https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6725164243747934208'], ['#botkeeperfordummies', 'https://www.linkedin.com/feed/hashtag/?keywords=botkeeperfordummies&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6725164243747934208'], ['#bfd', 'https://www.linkedin.com/feed/hashtag/?keywords=bfd&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6725164243747934208']]",23,1,,6
5569,18289351,,1 year ago,I have a new favourite class: great fun and excellent exercise joining  Virgin Active Australia  for Reformer Pilates on Bondi Beach  https://virg.in/iXU,"[['https://www.linkedin.com/company/virginactiveaustralia/', 'Virgin Active Australia'], ['https://virg.in/iXU', 'https://virg.in/iXU']]",article,0,0,[],3016,107,,6
16431,99148,500+,8 months ago,"Every week I send out new ideas on marketing, creating change, business, and life. It's free and curated by me.  Get on the list:  https://lnkd.in/eVKrbM6 
 
 
 …see more","[['https://lnkd.in/eVKrbM6', 'https://lnkd.in/eVKrbM6']]",image,0,0,[],70,22,,6
17453,619712,500+,1 year ago,"This year marks ten years since I first launched my marketing agency.  I often find myself wishing I knew then what I know now, but I do take comfort in being able to share the valuable lessons I’ve learned to help make your entrepreneurial journey a little easier!  Check out the 3 lessons I share for successfully scaling your businesses on  Microsoft 365  The Growth Center:  https://lnkd.in/edMNKJ9 What is the best piece of advice you’ve ever received for scaling your business? Please share below! #sponsored   #microsoft365   #marketing   #scaling  #  #entrepreneurialjourney 
 
 
 …see more","[['https://www.linkedin.com/company/microsoft-365/', 'Microsoft 365'], ['https://lnkd.in/edMNKJ9', 'https://lnkd.in/edMNKJ9'], ['https://www.linkedin.com/feed/hashtag/?keywords=sponsored&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152', '#sponsored'], ['https://www.linkedin.com/feed/hashtag/?keywords=microsoft365&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152', '#microsoft365'], ['https://www.linkedin.com/feed/hashtag/?keywords=marketing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152', '#marketing'], ['https://www.linkedin.com/feed/hashtag/?keywords=scaling&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152', '#scaling'], ['https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurialjourney&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152', '#entrepreneurialjourney']]",article,5,0,"[['#sponsored', 'https://www.linkedin.com/feed/hashtag/?keywords=sponsored&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152'], ['#microsoft365', 'https://www.linkedin.com/feed/hashtag/?keywords=microsoft365&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152'], ['#marketing', 'https://www.linkedin.com/feed/hashtag/?keywords=marketing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152'], ['#scaling', 'https://www.linkedin.com/feed/hashtag/?keywords=scaling&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152'], ['#entrepreneurialjourney', 'https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurialjourney&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6603003232866353152']]",222,41,,3
9140,3733192,,2 months ago,"‪Note to fellow men, do not dress to match your dog. This embarrasses your dog. ‬",[],image,0,0,[],1026,94,,6
7451,2417012,,11 months ago,"Here are the details of the latest, significant, Federal Reserve support for markets and the economy. The Main Street lending facility and the backing of the municipal markets, while expected by some, will rightly get the most attention. Some may complain that the Fed is not buying High Yield. They shouldn't. https://lnkd.in/ewJfj8g #markets   #economy   #fed   #federalreserve   #munis   #municipals   #highyield   #mainstreet 
 
 
 …see more","[['https://lnkd.in/ewJfj8g', 'https://lnkd.in/ewJfj8g'], ['https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#markets'], ['https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#economy'], ['https://www.linkedin.com/feed/hashtag/?keywords=fed&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#fed'], ['https://www.linkedin.com/feed/hashtag/?keywords=federalreserve&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#federalreserve'], ['https://www.linkedin.com/feed/hashtag/?keywords=munis&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#munis'], ['https://www.linkedin.com/feed/hashtag/?keywords=municipals&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#municipals'], ['https://www.linkedin.com/feed/hashtag/?keywords=highyield&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#highyield'], ['https://www.linkedin.com/feed/hashtag/?keywords=mainstreet&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912', '#mainstreet']]",image,8,0,"[['#markets', 'https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#economy', 'https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#fed', 'https://www.linkedin.com/feed/hashtag/?keywords=fed&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#federalreserve', 'https://www.linkedin.com/feed/hashtag/?keywords=federalreserve&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#munis', 'https://www.linkedin.com/feed/hashtag/?keywords=munis&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#municipals', 'https://www.linkedin.com/feed/hashtag/?keywords=municipals&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#highyield', 'https://www.linkedin.com/feed/hashtag/?keywords=highyield&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912'], ['#mainstreet', 'https://www.linkedin.com/feed/hashtag/?keywords=mainstreet&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6653996402265382912']]",178,48,,6
