index,followers,connections,time_spent,content,content_links,media_type,num_hashtags,hashtag_followers,hashtags,reactions,comments,views,label
18440,8803,500+,2 years ago,Good article on Marc Benioff by Ari Levy. I'm a huge fan of Benioff but I think he shouldn't need to bash Facebook. That train wreck will take care of itself...  https://lnkd.in/ej33QVf   #salesforce,"[['https://lnkd.in/ej33QVf', 'https://lnkd.in/ej33QVf'], ['https://www.linkedin.com/feed/hashtag/?keywords=salesforce&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6488211761026654208', '#salesforce']]",article,1,0,"[['#salesforce', 'https://www.linkedin.com/feed/hashtag/?keywords=salesforce&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6488211761026654208']]",0,0,,6
18776,89808,500+,1 year ago,"If you're into forecasting, this piece offers some interesting information on what the workforce of 2040 could look like, what impact it will have on politics, business, immigration, as well as the world of work in general. If the numbers pan out  #diversity  will be the name of the game.  #inclusion   #leadership   #KellyeMedia   #work 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=diversity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793', '#diversity'], ['https://www.linkedin.com/feed/hashtag/?keywords=inclusion&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793', '#inclusion'], ['https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793', '#leadership'], ['https://www.linkedin.com/feed/hashtag/?keywords=kellyemedia&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793', '#KellyeMedia'], ['https://www.linkedin.com/feed/hashtag/?keywords=work&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793', '#work']]",article,5,0,"[['#diversity', 'https://www.linkedin.com/feed/hashtag/?keywords=diversity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793'], ['#inclusion', 'https://www.linkedin.com/feed/hashtag/?keywords=inclusion&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793'], ['#leadership', 'https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793'], ['#KellyeMedia', 'https://www.linkedin.com/feed/hashtag/?keywords=kellyemedia&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793'], ['#work', 'https://www.linkedin.com/feed/hashtag/?keywords=work&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6627563538145697793']]",7,1,,3
11815,301184,500+,10 months ago,Harvard’s Dr. John Ratey is one of my favourite body-brain boosters. Here he is talking to Larry King about how best to cope in the time of Covid.,[],video,0,0,[],1,0,,6
7850,1268865,,2 years ago,"THE 10 FORMULAS FOR SUCCESS THAT HAVE WORKED FOR ME 1) Persistence + Love = Success 2) Happiness = Reality / Expectations 3) Anger = Fear + Denial 4) 1% compounded every day = 3700% 5) Unique Idea = Great Idea * Different Great Idea 6) Well-Being = Community + Mastery + Freedom 7) Negotiation = (My wants > Their wants) + Other Choices.  8) Sales = Big + Safe + Easy + New 9) You = 5 People most around you / 5.  10) Creativity = Who are you + Why are you + Why now --- #entrepreneur   #job   #happiness   #creativity   #sales 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=entrepreneur&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736', '#entrepreneur'], ['https://www.linkedin.com/feed/hashtag/?keywords=job&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736', '#job'], ['https://www.linkedin.com/feed/hashtag/?keywords=happiness&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736', '#happiness'], ['https://www.linkedin.com/feed/hashtag/?keywords=creativity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736', '#creativity'], ['https://www.linkedin.com/feed/hashtag/?keywords=sales&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736', '#sales']]",image,5,0,"[['#entrepreneur', 'https://www.linkedin.com/feed/hashtag/?keywords=entrepreneur&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736'], ['#job', 'https://www.linkedin.com/feed/hashtag/?keywords=job&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736'], ['#happiness', 'https://www.linkedin.com/feed/hashtag/?keywords=happiness&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736'], ['#creativity', 'https://www.linkedin.com/feed/hashtag/?keywords=creativity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736'], ['#sales', 'https://www.linkedin.com/feed/hashtag/?keywords=sales&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6497148277220212736']]",559,19,,6
22024,447296,,2 months ago,The big  #tech  companies are driving  #WFH  - but they are also accumulating much more  #commercialrealestate,"[['https://www.linkedin.com/feed/hashtag/?keywords=tech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6737024029623926785', '#tech'], ['https://www.linkedin.com/feed/hashtag/?keywords=wfh&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6737024029623926785', '#WFH'], ['https://www.linkedin.com/feed/hashtag/?keywords=commercialrealestate&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6737024029623926785', '#commercialrealestate']]",image,3,0,"[['#tech', 'https://www.linkedin.com/feed/hashtag/?keywords=tech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6737024029623926785'], ['#WFH', 'https://www.linkedin.com/feed/hashtag/?keywords=wfh&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6737024029623926785'], ['#commercialrealestate', 'https://www.linkedin.com/feed/hashtag/?keywords=commercialrealestate&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6737024029623926785']]",58,2,,6
24974,15241,500+,8 months ago,"Thank you to Zaun fencing and Alastair Henman MD for the donation of ex hire fencing to Lower Moss Wood Animal Sanctuary for the creation of a new enclosure for injured birds. This will go a long way to creating space for nature at this time. https://lnkd.in/dzRwEMa https://lnkd.in/d9GW4n8 https://lnkd.in/dsR4Qb9 
 
 
 …see more","[['https://lnkd.in/dzRwEMa', 'https://lnkd.in/dzRwEMa'], ['https://lnkd.in/d9GW4n8', 'https://lnkd.in/d9GW4n8'], ['https://lnkd.in/dsR4Qb9', 'https://lnkd.in/dsR4Qb9']]",article,0,0,[],0,0,,6
4767,9308,500+,2 years ago,"One of the best ways to work ""on your business"" is to manage an effective strategic offsite so that your team can execute with clear objectives and you not get pulled back ""in your business"".  Join me tomorrow when I discuss the strategies for running a Killer Offsite and freeing yourself as a business leader to stay in your genius zone.  Register for  Stride  Virtual Office Hours here.  Only 6 spots remaining.  60 minutes only. 
 
 
 …see more","[['https://www.linkedin.com/company/hellostride/', 'Stride']]",article,0,0,[],2,0,,6
29904,1185109,,5 months ago,"We are ready to launch  #KalaariFellowship  3.0, an initiative to develop young talent in Indian  #venturecapital  ecosystem. “The best way of learning about anything is by doing” is a philosophy I strongly believe in. Current world challenges require diverse thinking, peer groups with varied experiences,  #collaboration  for risk-taking, & patient determination amongst other traits. The Fellowship is an apprenticeship model where individuals work directly with senior members at  Kalaari Capital  to develop real-world skills & a  #leadership  voice.  We are looking for individuals who are impact-oriented, entrepreneurial, and self-driven. We highly value strong work ethics, integrity, passion, grit, and the ability to pursue excellence. Our best Fellows are problem solvers who bring a  #learning  mindset, great attitude, new ideas and fresh perspectives. Most importantly, they are willing to roll up their sleeves and get work done. If this excites you and think that you're a great fit, please do apply. More details below. (Glam has become the byword for working in a VC firm, successful VCs do work hard to keep up with their hardworking founders!) If you know someone who you think should apply for the program, we appreciate you forwarding this message. 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=kalaarifellowship&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472', '#KalaariFellowship'], ['https://www.linkedin.com/feed/hashtag/?keywords=venturecapital&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472', '#venturecapital'], ['https://www.linkedin.com/feed/hashtag/?keywords=collaboration&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472', '#collaboration'], ['https://www.linkedin.com/company/kalaari-capital/', 'Kalaari Capital'], ['https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472', '#leadership'], ['https://www.linkedin.com/feed/hashtag/?keywords=learning&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472', '#learning']]",article,5,0,"[['#KalaariFellowship', 'https://www.linkedin.com/feed/hashtag/?keywords=kalaarifellowship&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472'], ['#venturecapital', 'https://www.linkedin.com/feed/hashtag/?keywords=venturecapital&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472'], ['#collaboration', 'https://www.linkedin.com/feed/hashtag/?keywords=collaboration&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472'], ['#leadership', 'https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472'], ['#learning', 'https://www.linkedin.com/feed/hashtag/?keywords=learning&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710079739140329472']]",437,39,,3
4857,18289351,,2 weeks ago,We have a proud history of breaking world records – great to see  Virgin Money  London Marathon breaking another one  https://virg.in/jR9,"[['https://www.linkedin.com/company/virgin-money/', 'Virgin Money'], ['https://virg.in/jR9', 'https://virg.in/jR9']]",article,0,0,[],1063,46,,6
32899,2826016,,9 months ago,"Read the latest O'Shares ETFs report on internet technology and e-commerce to see which companies are likely to benefit from “stay-play-work-shop” from home trends. Follow  O'Shares ETFs  for more market data and research.  oshares.com .  https://bit.ly/3b6ggIt 
 
 
 …see more","[['https://www.linkedin.com/company/oshares-etfs/', ""O'Shares ETFs""], ['http://oshares.com', 'oshares.com'], ['https://bit.ly/3b6ggIt', 'https://bit.ly/3b6ggIt']]",article,0,0,[],324,15,,5
11273,301184,500+,2 months ago,Are we living in the age of imposters like The Talented Mr. Ripley? Super fascinating read...,[],article,0,0,[],11,0,,6
9754,435757,,1 month ago,"@Betsy_ Corcoran,  #Cofounder  @EdSurge, joins me for a lively discussion on  #EdTech .  #entrepreneurship   #podcast","[['https://www.linkedin.com/feed/hashtag/?keywords=cofounder&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752', '#Cofounder'], ['https://www.linkedin.com/feed/hashtag/?keywords=edtech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752', '#EdTech'], ['https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurship&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752', '#entrepreneurship'], ['https://www.linkedin.com/feed/hashtag/?keywords=podcast&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752', '#podcast']]",article,4,0,"[['#Cofounder', 'https://www.linkedin.com/feed/hashtag/?keywords=cofounder&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752'], ['#EdTech', 'https://www.linkedin.com/feed/hashtag/?keywords=edtech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752'], ['#entrepreneurship', 'https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurship&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752'], ['#podcast', 'https://www.linkedin.com/feed/hashtag/?keywords=podcast&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6753913294106570752']]",11,0,,6
3612,263346,500+,2 years ago,"The AI boom is happening all over the world, and it’s accelerating quickly. The second annual AI Index report pulls together data and expert findings on the field’s progress and acceleration. #ai   #innovation   #design   #technology   #health   #healthcare 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176', '#ai'], ['https://www.linkedin.com/feed/hashtag/?keywords=innovation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176', '#innovation'], ['https://www.linkedin.com/feed/hashtag/?keywords=design&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176', '#design'], ['https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176', '#technology'], ['https://www.linkedin.com/feed/hashtag/?keywords=health&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176', '#health'], ['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176', '#healthcare']]",article,6,0,"[['#ai', 'https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176'], ['#innovation', 'https://www.linkedin.com/feed/hashtag/?keywords=innovation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176'], ['#design', 'https://www.linkedin.com/feed/hashtag/?keywords=design&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176'], ['#technology', 'https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176'], ['#health', 'https://www.linkedin.com/feed/hashtag/?keywords=health&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176'], ['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6478868362024882176']]",20,0,,5
11656,301184,500+,8 months ago,Brand recognition isn't brand reputation. Why did it take 131 years to retire Aunt Jemima?,[],article,0,0,[],14,0,,6
18002,5458,500+,1 year ago,"Expanded a bit on my earlier post about the  Food Network 's new Kitchen app and what it could mean for streaming.   #streaming   #business   #foodnetwork   #cookingschool   #strategy   #ott 
 
 
 …see more","[['https://www.linkedin.com/company/food-network-and-cooking-channel/', 'Food Network'], ['https://www.linkedin.com/feed/hashtag/?keywords=streaming&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617', '#streaming'], ['https://www.linkedin.com/feed/hashtag/?keywords=business&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617', '#business'], ['https://www.linkedin.com/feed/hashtag/?keywords=foodnetwork&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617', '#foodnetwork'], ['https://www.linkedin.com/feed/hashtag/?keywords=cookingschool&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617', '#cookingschool'], ['https://www.linkedin.com/feed/hashtag/?keywords=strategy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617', '#strategy'], ['https://www.linkedin.com/feed/hashtag/?keywords=ott&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617', '#ott']]",article,6,0,"[['#streaming', 'https://www.linkedin.com/feed/hashtag/?keywords=streaming&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617'], ['#business', 'https://www.linkedin.com/feed/hashtag/?keywords=business&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617'], ['#foodnetwork', 'https://www.linkedin.com/feed/hashtag/?keywords=foodnetwork&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617'], ['#cookingschool', 'https://www.linkedin.com/feed/hashtag/?keywords=cookingschool&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617'], ['#strategy', 'https://www.linkedin.com/feed/hashtag/?keywords=strategy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617'], ['#ott', 'https://www.linkedin.com/feed/hashtag/?keywords=ott&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6607772711269871617']]",11,2,,6
4498,89566,500+,3 years ago,"""I have a deeply hidden and articulate desire for something beyond the daily life.""   ~ Virginia Woolf Happy Birthday to Virginia Woolf whose writing has inspired so many to dream and strive for something bigger. 
 
 
 …see more",[],image,0,0,[],67,2,,6
7703,1268865,,1 year ago,"Suzanne Somers explained what is quality of life for her, and how she cycle with the Lunar Calendar! . . . Listen to the full episode with Suzanne Somers here:  http://bit.ly/SuzanneSFB . . #longevity   #podcasts   #thejamesaltuchershow   #extendedlife 
 
 
 …see more","[['http://bit.ly/SuzanneSFB', 'http://bit.ly/SuzanneSFB'], ['https://www.linkedin.com/feed/hashtag/?keywords=longevity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481', '#longevity'], ['https://www.linkedin.com/feed/hashtag/?keywords=podcasts&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481', '#podcasts'], ['https://www.linkedin.com/feed/hashtag/?keywords=thejamesaltuchershow&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481', '#thejamesaltuchershow'], ['https://www.linkedin.com/feed/hashtag/?keywords=extendedlife&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481', '#extendedlife']]",video,4,0,"[['#longevity', 'https://www.linkedin.com/feed/hashtag/?keywords=longevity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481'], ['#podcasts', 'https://www.linkedin.com/feed/hashtag/?keywords=podcasts&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481'], ['#thejamesaltuchershow', 'https://www.linkedin.com/feed/hashtag/?keywords=thejamesaltuchershow&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481'], ['#extendedlife', 'https://www.linkedin.com/feed/hashtag/?keywords=extendedlife&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6623260596588564481']]",54,3,,6
398,88720,500+,1 year ago,Here's a follow-on to an earlier piece I wrote. I promised a longer piece.  Voila:,[],article,0,0,[],3,1,,6
5704,18289351,,1 year ago,"Interesting thoughts from Jules Kortenhorst, CEO of the  Rocky Mountain Institute  on how we can finance freedom from fossil fuels:","[['https://www.linkedin.com/company/rocky-mountain-institute/', 'Rocky Mountain Institute']]",article,0,0,[],810,59,,6
21735,546597,500+,2 years ago,rip utility tokens i guess?    #tokenization   #blockchain   #fintech   #tokens   #cryptocurrencies,"[['https://www.linkedin.com/feed/hashtag/?keywords=tokenization&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096', '#tokenization'], ['https://www.linkedin.com/feed/hashtag/?keywords=blockchain&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096', '#blockchain'], ['https://www.linkedin.com/feed/hashtag/?keywords=fintech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096', '#fintech'], ['https://www.linkedin.com/feed/hashtag/?keywords=tokens&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096', '#tokens'], ['https://www.linkedin.com/feed/hashtag/?keywords=cryptocurrencies&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096', '#cryptocurrencies']]",article,5,0,"[['#tokenization', 'https://www.linkedin.com/feed/hashtag/?keywords=tokenization&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096'], ['#blockchain', 'https://www.linkedin.com/feed/hashtag/?keywords=blockchain&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096'], ['#fintech', 'https://www.linkedin.com/feed/hashtag/?keywords=fintech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096'], ['#tokens', 'https://www.linkedin.com/feed/hashtag/?keywords=tokens&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096'], ['#cryptocurrencies', 'https://www.linkedin.com/feed/hashtag/?keywords=cryptocurrencies&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6516255314189316096']]",4,4,,6
33438,64548,500+,11 months ago,"In this new normal of social distancing, staying connected can be challenging, but is essential to our well-being. Here's how to nurture your relationships to bolster your Emotional Health and happiness. (With a tip of the hat to  Kevin R. Strauss, M.E.  for the inspiration!) #career   #coronavirus   #connection 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAEElRQBTrLDiW3kxe3Q7KZatDgM7ct3kR0', 'Kevin R. Strauss, M.E.'], ['https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6654386847726350336', '#career'], ['https://www.linkedin.com/feed/hashtag/?keywords=coronavirus&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6654386847726350336', '#coronavirus'], ['https://www.linkedin.com/feed/hashtag/?keywords=connection&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6654386847726350336', '#connection']]",article,3,0,"[['#career', 'https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6654386847726350336'], ['#coronavirus', 'https://www.linkedin.com/feed/hashtag/?keywords=coronavirus&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6654386847726350336'], ['#connection', 'https://www.linkedin.com/feed/hashtag/?keywords=connection&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6654386847726350336']]",129,62,,1
3817,263346,500+,2 years ago,"We keep on receiving photos of physicians with the Ask Me About Digital badge or pin around the world (like the one from Dr. Schmidt Ádám on the photo).  They put the badge on their door to encourage their patients to ask questions related to technologies.  https://lnkd.in/eFj9ngW Get yours for free by sending your address to  badge@medicalfuturist.com . 
 
 
 …see more","[['https://lnkd.in/eFj9ngW', 'https://lnkd.in/eFj9ngW'], ['mailto:badge@medicalfuturist.com', 'badge@medicalfuturist.com']]",image,0,0,[],35,1,,6
18368,8232,500+,1 year ago,"I am excited to read  William Ammerman ’s new book and understand how artificial intelligence is changing the way we think and act. Our devices are taking note of everything we do and learning how to most effectively persuade us. It is both scary and interesting at the same time! 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAACz7JkBfrrT3tBgoziBt2QNHz_dO2M-eBM', 'William Ammerman']]",image,0,0,[],22,6,,4
11820,301184,500+,10 months ago,Artist Banksy celebrates the superheroes.,[],image,0,0,[],315,12,,6
29574,96923,500+,1 year ago,"How One Chance Conversation with Warren Buffett Changed This Woman's Life... and Career https://lnkd.in/g4Hkg5U   #founder   #femalefounder   #warrenbuffett   #entrepreneur 
 
 
 …see more","[['https://lnkd.in/g4Hkg5U', 'https://lnkd.in/g4Hkg5U'], ['https://www.linkedin.com/feed/hashtag/?keywords=founder&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344', '#founder'], ['https://www.linkedin.com/feed/hashtag/?keywords=femalefounder&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344', '#femalefounder'], ['https://www.linkedin.com/feed/hashtag/?keywords=warrenbuffett&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344', '#warrenbuffett'], ['https://www.linkedin.com/feed/hashtag/?keywords=entrepreneur&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344', '#entrepreneur']]",article,4,0,"[['#founder', 'https://www.linkedin.com/feed/hashtag/?keywords=founder&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344'], ['#femalefounder', 'https://www.linkedin.com/feed/hashtag/?keywords=femalefounder&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344'], ['#warrenbuffett', 'https://www.linkedin.com/feed/hashtag/?keywords=warrenbuffett&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344'], ['#entrepreneur', 'https://www.linkedin.com/feed/hashtag/?keywords=entrepreneur&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6617806201176633344']]",3,0,,1
24461,292538,500+,2 years ago,"Here's part 2 of the Diwali special episode of the PaisaVaisa podcast. Thanks again to the host  Anupam Gupta , producer Jaanam Dewan and production house IVM. Happy Diwali people! (I even updated my profile pic) https://lnkd.in/fa4QEET #investing   #personalfinance   #podcasting 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAAmfIIBIPfJKXjXrzQkC5ePthZsupbeo6U', 'Anupam Gupta'], ['https://lnkd.in/fa4QEET', 'https://lnkd.in/fa4QEET'], ['https://www.linkedin.com/feed/hashtag/?keywords=investing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465422004966256640', '#investing'], ['https://www.linkedin.com/feed/hashtag/?keywords=personalfinance&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465422004966256640', '#personalfinance'], ['https://www.linkedin.com/feed/hashtag/?keywords=podcasting&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465422004966256640', '#podcasting']]",image,3,0,"[['#investing', 'https://www.linkedin.com/feed/hashtag/?keywords=investing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465422004966256640'], ['#personalfinance', 'https://www.linkedin.com/feed/hashtag/?keywords=personalfinance&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465422004966256640'], ['#podcasting', 'https://www.linkedin.com/feed/hashtag/?keywords=podcasting&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465422004966256640']]",132,2,,6
194,88720,500+,4 months ago,A piece that focuses on how we need to recognize our feelings. Mention made of the Dak Prescott injury too -- and the road before him.,[],article,0,0,[],5,0,,6
5437,18289351,,1 year ago,"Wonderful to hear from  Virgin   Hyperloop One  on the latest podcast episode of  #EarthUnscrewed . It’s incredible to think that we’re building the fastest, most energy-efficient, and sustainable form of travel ever created:  https://virg.in/iHh","[['https://www.linkedin.com/company/virgin/', 'Virgin'], ['https://www.linkedin.com/company/virgin-hyperloop/', 'Hyperloop One'], ['https://www.linkedin.com/feed/hashtag/?keywords=earthunscrewed&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6612793797782843392', '#EarthUnscrewed'], ['https://virg.in/iHh', 'https://virg.in/iHh']]",image,1,0,"[['#EarthUnscrewed', 'https://www.linkedin.com/feed/hashtag/?keywords=earthunscrewed&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6612793797782843392']]",1349,58,,6
17003,99148,500+,3 years ago,"Issue 68 tackles CX, gender wage gap skeptics, Russian trolls, and the self serving bias.  READ:  https://lnkd.in/d_ycHBR SUBSCRIBE:  https://lnkd.in/ePA767x 
 
 
 …see more","[['https://lnkd.in/d_ycHBR', 'https://lnkd.in/d_ycHBR'], ['https://lnkd.in/ePA767x', 'https://lnkd.in/ePA767x']]",article,0,0,[],7,2,,6
17438,619712,500+,1 year ago,"Annual Holiday Gift Guide - Part 3 of 3 What do you get everyone on your list for the holidays? Keep watching!  #holidayseason 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=holidayseason&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6612829638831947776', '#holidayseason']]",video,1,0,"[['#holidayseason', 'https://www.linkedin.com/feed/hashtag/?keywords=holidayseason&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6612829638831947776']]",54,1,,4
888,28605,500+,11 months ago,"אז מה הדבר שהכי חסר לי בימים אלה? חוץ מלהגיע למשרד (המושלם)שלנו, לנסוע שלוש שעות לכיוון😂, ולהתאמן-*הקפה* של הבוקר עם החברים במשרד. אז  Nitzan Scheftelowitz  הציעה את ה- Coffee Zoom! שלוש הפסקות קפה ביום בהן אפשר לדבר על הא, דה, ו(קורו)נה! היום בבוקר נפגשנו לאחת כזו- והייייי היה ממש ממש כיף! אין על האנשים שלנו! מחכה להפסקת קפה של 15:00👩🏼‍💻 מה הכי חסר לכם ואיך פתרתם את זה?🤔 
 
 
 …see more 
 
 
 
    See translation","[['https://www.linkedin.com/in/ACoAAB6Z6-wB6J6oUm-hTyCZjevnRIG41DCvbU4', 'Nitzan Scheftelowitz']]",image,0,0,[],405,50,,6
