index,followers,connections,time_spent,content,content_links,media_type,num_hashtags,hashtag_followers,hashtags,reactions,comments,views,label
1329,5812,500+,2 years ago,"I reached out to actor Sam Lloyd in 2015 to help my dad as he was losing his fight with cancer. Sam really helped me out with a video to dad in character from his famous Seinfeld character.  Here is the video he did:  https://lnkd.in/e73JVGd  Sadly, Sam now is fighting his own devastating cancer and his family needs help. If you would like to donate to Sam's care you can do so here:  https://lnkd.in/e78ziXx #cancersucks   #seinfeld 
 
 
 …see more","[['https://lnkd.in/e73JVGd', 'https://lnkd.in/e73JVGd'], ['https://lnkd.in/e78ziXx', 'https://lnkd.in/e78ziXx'], ['https://www.linkedin.com/feed/hashtag/?keywords=cancersucks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6498921254924402688', '#cancersucks'], ['https://www.linkedin.com/feed/hashtag/?keywords=seinfeld&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6498921254924402688', '#seinfeld']]",article,2,0,"[['#cancersucks', 'https://www.linkedin.com/feed/hashtag/?keywords=cancersucks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6498921254924402688'], ['#seinfeld', 'https://www.linkedin.com/feed/hashtag/?keywords=seinfeld&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6498921254924402688']]",1,0,,6
8570,1268865,,4 years ago,"Don't Send Your Kids To College. Why? Let’s look at the basic facts about higher education:  http://bit.ly/2orC0I8   #College #Education #School #Advice #Debt #Choices #Learning 
 
 
 …see more","[['http://bit.ly/2orC0I8', 'http://bit.ly/2orC0I8']]",image,0,0,[],127,54,,6
17670,619712,500+,3 years ago,"It was a real honor today to be back at my alma mater, UT Austin, as the 2017 Gwyn David Speaker. This program honors her memory as a legend in the advertising world. Her family was in the room, along with students and faculty. I was grateful to be a torchbearer for her legacy. 🙏🏽 
 
 
 …see more",[],article,0,0,[],122,5,,6
33315,64548,500+,4 months ago,"#Socialmedia  notifications aren’t just robbing your time and  #attention ; they’re also increasing your stress and anxiety.📲   Here’s why you should turn them off:   You’ll start your day less anxious🧘‍♀️ Instead of starting your day with a sense of dread, you’ll feel calm and peaceful, knowing that you’re not allowing external forces to dictate your mood.   It redirects your behavior to support conscious and intentional consumption🎯 When you reclaim your time as your own, you decide when you want to check and engage on social media.   You’ll have uninterrupted blocks of time to do deep work⏰ When you protect your time, you’ll find it easier to have blocks of time to immerse yourself in deep work.   You’ll be more productive and less busy✅ When you’re not scrolling through and checking notifications, you’ll have more time to do the things that matter most.   You’ll be more present for others❤️ When your notifications are off, your attention won’t be compromised, and you’ll be more present for those that matter most.   It reminds you of what’s truly urgent and important⚠️ With notifications off, you’ll realize that not everything requires an instant response, and not much is truly important and urgent.   #leadership   #career   #timemanagement   #productivity 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=socialmedia&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312', '#Socialmedia'], ['https://www.linkedin.com/feed/hashtag/?keywords=attention&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312', '#attention'], ['https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312', '#leadership'], ['https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312', '#career'], ['https://www.linkedin.com/feed/hashtag/?keywords=timemanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312', '#timemanagement'], ['https://www.linkedin.com/feed/hashtag/?keywords=productivity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312', '#productivity']]",image,6,0,"[['#Socialmedia', 'https://www.linkedin.com/feed/hashtag/?keywords=socialmedia&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312'], ['#attention', 'https://www.linkedin.com/feed/hashtag/?keywords=attention&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312'], ['#leadership', 'https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312'], ['#career', 'https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312'], ['#timemanagement', 'https://www.linkedin.com/feed/hashtag/?keywords=timemanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312'], ['#productivity', 'https://www.linkedin.com/feed/hashtag/?keywords=productivity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6716694463592333312']]",200,92,,6
29736,1185109,,2 months ago,"Once in a while, there is a company that achieves the impossible. Tesla crossing the $500 billion-mark and revolutionizing the electric vehicle industry is a testament. This little history of the EV industry has many points to ponder. Here's why the incumbents couldn't solve it, and an upstart like Tesla overtook them in no time at all.  #AutomotiveIndustry   #ElectricVehicles   #Technology Video Credits:  Visual Capitalist 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=automotiveindustry&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6745532626154655745', '#AutomotiveIndustry'], ['https://www.linkedin.com/feed/hashtag/?keywords=electricvehicles&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6745532626154655745', '#ElectricVehicles'], ['https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6745532626154655745', '#Technology'], ['https://www.linkedin.com/company/visual-capitalist/', 'Visual Capitalist']]",video,3,0,"[['#AutomotiveIndustry', 'https://www.linkedin.com/feed/hashtag/?keywords=automotiveindustry&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6745532626154655745'], ['#ElectricVehicles', 'https://www.linkedin.com/feed/hashtag/?keywords=electricvehicles&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6745532626154655745'], ['#Technology', 'https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6745532626154655745']]",362,17,,6
28380,408254,500+,1 year ago,"Our new podcast, ""Think About This with Shelly Palmer & Ross Martin"" premieres Wednesday, October 16th. The more you listen, the less you know!  https://thinkaboutthis.fm/","[['https://thinkaboutthis.fm/', 'https://thinkaboutthis.fm/']]",image,0,0,[],8,0,,6
24642,15213,500+,9 months ago,One of the most informative  #covid19  articles I have read to date.  #staysafe   #socialdistancing,"[['https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6664981023102775296', '#covid19'], ['https://www.linkedin.com/feed/hashtag/?keywords=staysafe&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6664981023102775296', '#staysafe'], ['https://www.linkedin.com/feed/hashtag/?keywords=socialdistancing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6664981023102775296', '#socialdistancing']]",article,3,0,"[['#covid19', 'https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6664981023102775296'], ['#staysafe', 'https://www.linkedin.com/feed/hashtag/?keywords=staysafe&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6664981023102775296'], ['#socialdistancing', 'https://www.linkedin.com/feed/hashtag/?keywords=socialdistancing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6664981023102775296']]",40,1,,6
21946,546597,500+,2 years ago,power laws all the way down.,[],article,0,0,[],6,2,,6
23390,661723,500+,3 months ago,Always love  Tony Nitti   take on the tax implications!   #radicalcpa,"[['https://www.linkedin.com/in/ACoAAAYd_2oBEV24hOIxyT-yGAslxReRLR2kKLw', 'Tony Nitti'], ['https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6731031631353663488', '#radicalcpa']]",article,1,0,"[['#radicalcpa', 'https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6731031631353663488']]",5,1,,6
25888,300691,500+,2 years ago,"As Your Team Gets Bigger, Your Leadership Style Has to Adapt",[],article,0,0,[],17,1,,6
17135,99148,500+,4 years ago,"The newest crop of software applications turns this logic on its head. They mimic consumer companies by using technology as a “wedge"" to gain widespread adoption, and don’t even try to become systems of record. Instead, they are ""systems of engagement” (SoE), meaning apps that employees actually use to get their work done. 
 
 
 …see more",[],article,0,0,[],6,0,,6
28528,408254,500+,1 year ago,Is Google close to building a quantum computer?,[],article,0,0,[],9,2,,6
17283,619712,500+,6 months ago,"Today, the  #b2bsales  cycle is longer than ever.  The average  #B2B  buyer researches, considers, and moves through the sales funnels of a number of companies during the purchasing process. Those  #leads  need nurturing - when you step in to provide tailored, timely information, you speed up the process and improve your chances of making a sale. 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=b2bsales&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6702997901783646208', '#b2bsales'], ['https://www.linkedin.com/feed/hashtag/?keywords=b2b&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6702997901783646208', '#B2B'], ['https://www.linkedin.com/feed/hashtag/?keywords=leads&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6702997901783646208', '#leads']]",article,3,0,"[['#b2bsales', 'https://www.linkedin.com/feed/hashtag/?keywords=b2bsales&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6702997901783646208'], ['#B2B', 'https://www.linkedin.com/feed/hashtag/?keywords=b2b&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6702997901783646208'], ['#leads', 'https://www.linkedin.com/feed/hashtag/?keywords=leads&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6702997901783646208']]",34,2,,3
27755,408254,500+,1 year ago,"Do you work from home? What's your ""number one rule"" (or tip, or technique) to help you stay efficient and productive?",[],article,0,0,[],5,3,,6
17436,619712,500+,1 year ago,Marketing to Gen Z requires a different aesthetic and a different set of skills than marketing to Millennials. Here’s what you need to know.,[],article,0,0,[],197,10,,6
18965,89808,500+,3 years ago,Yes!  Liz Ryan  promotes the kind of behavior jobseekers need to execute in mass. Only then will recruiters be forced to raise their own standards of behavior.,"[['https://www.linkedin.com/in/ACoAAAAAzXIBy5N_OqvWhSBDOOTB6xaUcRxUcbk', 'Liz Ryan']]",article,0,0,[],8,1,,6
12038,301184,500+,11 months ago,Here is the fantastic Happiness Lab with Dr Laurie Santos in conversation with Ethan Kross of the University of Michigan who will give you actionable strategies to help you coach yourself through this crisis.,[],article,0,0,[],1,0,,6
154,88720,500+,2 months ago,"As “holiday” ends, are you feeling strangely?  Are you struggling to identify your feelings?  Me too. Together with Dr. Ed Wang of Harvard, we developed The Feeling Alphabet Activity Set.  Try it.  Do it as a family or with friends — remotely works. If you can name feelings, you  can tame them.  Available for download for $4.99 at:  https://lnkd.in/ePJH6YN Family and friends across globe can each get one and share activities.  Share positive and negative feelings (3 positives for every 1 negative).   Share favorite activities.  An activity for our time.  Try it.  It will help.... 
 
 
 …see more","[['https://lnkd.in/ePJH6YN', 'https://lnkd.in/ePJH6YN']]",article,0,0,[],2,1,,6
19823,584690,500+,2 years ago,"Rest in the Power You Gave To Us, Ntozake Shange. #ForColoredGirls   #BlackCulture   #africanamericanliterature","[['https://www.linkedin.com/feed/hashtag/?keywords=forcoloredgirls&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6462342326168666113', '#ForColoredGirls'], ['https://www.linkedin.com/feed/hashtag/?keywords=blackculture&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6462342326168666113', '#BlackCulture'], ['https://www.linkedin.com/feed/hashtag/?keywords=africanamericanliterature&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6462342326168666113', '#africanamericanliterature']]",image,3,0,"[['#ForColoredGirls', 'https://www.linkedin.com/feed/hashtag/?keywords=forcoloredgirls&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6462342326168666113'], ['#BlackCulture', 'https://www.linkedin.com/feed/hashtag/?keywords=blackculture&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6462342326168666113'], ['#africanamericanliterature', 'https://www.linkedin.com/feed/hashtag/?keywords=africanamericanliterature&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6462342326168666113']]",107,5,,6
27268,408254,500+,7 months ago,"I'll be talking about creating your personal brand, DTC purchase funnels, and personal marketing today from 3pmET to 4pmET on Zoom. Get your login credentials here.",[],article,0,0,[],3,0,,6
20669,85125,500+,1 year ago,"Big thank you to  Digital Currency Group ,  Barry Silbert , and  Casey Taylor  for giving me an opportunity to share some of my thoughts on our chaotic world...","[['https://www.linkedin.com/company/digital-currency-group/', 'Digital Currency Group'], ['https://www.linkedin.com/in/ACoAAAEN_lABfKiCST4EySrRZ3YerJq19j0lsHI', 'Barry Silbert'], ['https://www.linkedin.com/in/ACoAABTGDGUBwbgFsZO5FcV1y-q6Bn75B6V3qoY', 'Casey Taylor']]",image,0,0,[],31,2,,6
19456,584690,500+,1 year ago,"Thank you,  Alan Watt , for sharing this link to a  BBC  video about  #pregnancy  and  #childbirth  experiences for black women in the  #UK .  The statistics don't lie:  just as with African American women, the  #maternalmortality  rates for black women in the UK are five times higher than for white women. This video powerfully explains the core issue: the lived experiences for these women, and how they are treated during interactions with doctors, nurses and even some  #midwives  in pregnancy and delivery settings. This is such a complicated issue, and content that helps explain the crisis is urgently needed.  #globalhealth   #maternalhealth   #reproductivehealth   #reproductivejustice 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAHfoOwBK2orHRoanT97OflpLlInEFS9iig', 'Alan Watt'], ['https://www.linkedin.com/company/bbc/', 'BBC'], ['https://www.linkedin.com/feed/hashtag/?keywords=pregnancy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#pregnancy'], ['https://www.linkedin.com/feed/hashtag/?keywords=childbirth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#childbirth'], ['https://www.linkedin.com/feed/hashtag/?keywords=uk&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#UK'], ['https://www.linkedin.com/feed/hashtag/?keywords=maternalmortality&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#maternalmortality'], ['https://www.linkedin.com/feed/hashtag/?keywords=midwives&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#midwives'], ['https://www.linkedin.com/feed/hashtag/?keywords=globalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#globalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=maternalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#maternalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=reproductivehealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#reproductivehealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=reproductivejustice&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848', '#reproductivejustice']]",video,9,0,"[['#pregnancy', 'https://www.linkedin.com/feed/hashtag/?keywords=pregnancy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#childbirth', 'https://www.linkedin.com/feed/hashtag/?keywords=childbirth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#UK', 'https://www.linkedin.com/feed/hashtag/?keywords=uk&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#maternalmortality', 'https://www.linkedin.com/feed/hashtag/?keywords=maternalmortality&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#midwives', 'https://www.linkedin.com/feed/hashtag/?keywords=midwives&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#globalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=globalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#maternalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=maternalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#reproductivehealth', 'https://www.linkedin.com/feed/hashtag/?keywords=reproductivehealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848'], ['#reproductivejustice', 'https://www.linkedin.com/feed/hashtag/?keywords=reproductivejustice&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6576893926983118848']]",17,3,,6
22778,502484,500+,3 years ago,"FINANCING THE INFORMAL SECTOR -- A panel discussion at Mint's 11th Annual Banking Conclave in Mumbai. CEOs of four small finance banks (two of them are listed), one NBFC (Centrum Finance) and a bank (RBL Bank) brain-storming issues such as cash-flow based financing for the MSME sector. 
 
 
 …see more",[],image,0,0,[],333,10,,6
1020,405743,500+,1 year ago,"Ever felt out of place at an event? I definitely have!  I compiled a list of helpful tips for anyone who has ever felt awkward at an event. Special thanks to the Linkedin community for providing some of the tips!  #introvert #events #networkingevents #networking #publicspeaking 
 
 
 …see more",[],article,0,0,[],357,23,,2
3669,263346,500+,2 years ago,"Would you like to know more about your ancestry, health risks or metabolism? To help you choose the genetic test most appropriate for your needs, we collected the most credible ones on the current market.  Check out our database:  http://bit.ly/2OQ507O #genomics   #dtc   #genetics   #digitalhealth   #database 
 
 
 …see more","[['http://bit.ly/2OQ507O', 'http://bit.ly/2OQ507O'], ['https://www.linkedin.com/feed/hashtag/?keywords=genomics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688', '#genomics'], ['https://www.linkedin.com/feed/hashtag/?keywords=dtc&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688', '#dtc'], ['https://www.linkedin.com/feed/hashtag/?keywords=genetics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688', '#genetics'], ['https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688', '#digitalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=database&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688', '#database']]",image,5,0,"[['#genomics', 'https://www.linkedin.com/feed/hashtag/?keywords=genomics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688'], ['#dtc', 'https://www.linkedin.com/feed/hashtag/?keywords=dtc&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688'], ['#genetics', 'https://www.linkedin.com/feed/hashtag/?keywords=genetics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688'], ['#digitalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688'], ['#database', 'https://www.linkedin.com/feed/hashtag/?keywords=database&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6470636113710194688']]",12,0,,6
21939,546597,500+,2 years ago,breaking: chinese tourists shop at Walgreens,[],article,0,0,[],3,0,,6
9723,435757,,1 month ago,Wonder how to accelerate your  #startup ? Let's discuss at our next free mentoring roundtable for  #entrepreneurs :  https://lnkd.in/g9eiVSJ,"[['https://www.linkedin.com/feed/hashtag/?keywords=startup&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6754829631830003712', '#startup'], ['https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6754829631830003712', '#entrepreneurs'], ['https://lnkd.in/g9eiVSJ', 'https://lnkd.in/g9eiVSJ']]",image,2,0,"[['#startup', 'https://www.linkedin.com/feed/hashtag/?keywords=startup&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6754829631830003712'], ['#entrepreneurs', 'https://www.linkedin.com/feed/hashtag/?keywords=entrepreneurs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6754829631830003712']]",18,1,,6
14892,72308,500+,5 years ago,Santa is even busier in December than I knew! Check out all the products he's promoted over the years.,[],article,0,0,[],0,0,,6
21223,546597,500+,1 year ago,"i recently taught a fintech & innovation course to MBA students at a leading biz school.  few could fathom lower aggregate employment in banking. overwhelming majority thought employment would continue to grow in all major financial centers. 
 
 
 …see more",[],article,0,0,[],32,11,,4
17019,99148,500+,3 years ago,"#Boston - join myself,  Jon Burkhart  and  Byron White  NEXT WEEK for a fun FREE game show event ahead of the  Content Marketing Conference  this May.  Wednesday March 14th from 6-8pm at City Bar.  Two “tribes” will form for this 3-round event, challenging contestants on the wisdom and insights learned over the years from CMC speakers like  Ann Handley  @ Josh Bernoff   Andrew Davis   Larry Kim  and other thought leaders assembled from around the globe. Don't miss this winner-take-all-battle. Did I mention free food and cocktails? See you there. RSVP: https://lnkd.in/eERdnqD 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAAzkMABybcqPN_SdPRCADH9Z_JRYFr3koE', 'Jon Burkhart'], ['https://www.linkedin.com/in/ACoAAAA7pUMBZlY1Ey3I2FkNwV5QrgTMOmkU8zk', 'Byron White'], ['https://www.linkedin.com/company/content-marketing-conference/', 'Content Marketing Conference'], ['https://www.linkedin.com/in/ACoAAABiym0BJZdPhCyeqCWms189rzVPARVAG2Q', 'Ann Handley'], ['https://www.linkedin.com/in/ACoAAABphQwBT8PftEB_Wm66F03AGR1gcXHprcQ', 'Josh Bernoff'], ['https://www.linkedin.com/in/ACoAAAA-EL4B5RWhu6pQNp53v3eJNqmA6C5LuFY', 'Andrew Davis'], ['https://www.linkedin.com/in/ACoAAADe9U0BEHSJ3eiosrskIa3l6Xm9SYgoSMA', 'Larry Kim'], ['https://lnkd.in/eERdnqD', 'https://lnkd.in/eERdnqD']]",image,0,0,[],31,3,,2
10379,435757,,3 months ago,#Investors  invest in large TAM  #startups . So let's assess TAM. Start here.,"[['https://www.linkedin.com/feed/hashtag/?keywords=investors&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733672392578756608', '#Investors'], ['https://www.linkedin.com/feed/hashtag/?keywords=startups&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733672392578756608', '#startups']]",article,2,0,"[['#Investors', 'https://www.linkedin.com/feed/hashtag/?keywords=investors&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733672392578756608'], ['#startups', 'https://www.linkedin.com/feed/hashtag/?keywords=startups&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733672392578756608']]",2,0,,6
28510,408254,500+,1 year ago,"France transposed the EU’s copyright reforms into a national law that takes effect October 1. There’s only one small problem: Google says, “Non, merci.” Think about this...",[],article,0,0,[],4,1,,6
22940,178356,500+,1 year ago,"Uber  reported earnings last week and analysts liked what they saw. It hasn’t always been such a love-fest. In fact,  #Uber  at 10, is treated by analysts very much  #Amazon  was when it was 10. Back then, analysts reported that startups like Overstock and Smart Bargains were grabbing share and physical  #retail , upping their game. Today, Amazon is a trillion-dollar ecosystem and Uber a global last-mile logistics platform she says may be headed in that same direction. 
 
 
 …see more","[['https://www.linkedin.com/company/uber-com/', 'Uber'], ['https://www.linkedin.com/feed/hashtag/?keywords=uber&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6632641342344351744', '#Uber'], ['https://www.linkedin.com/feed/hashtag/?keywords=amazon&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6632641342344351744', '#Amazon'], ['https://www.linkedin.com/feed/hashtag/?keywords=retail&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6632641342344351744', '#retail']]",article,3,0,"[['#Uber', 'https://www.linkedin.com/feed/hashtag/?keywords=uber&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6632641342344351744'], ['#Amazon', 'https://www.linkedin.com/feed/hashtag/?keywords=amazon&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6632641342344351744'], ['#retail', 'https://www.linkedin.com/feed/hashtag/?keywords=retail&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6632641342344351744']]",18,1,,6
22476,447296,,4 years ago,"Babyboomers and millennials are very different, but they both want to rent not buy homes. Massive change in America, from  The Wall Street Journal","[['https://www.linkedin.com/company/the-wall-street-journal/', 'The Wall Street Journal']]",image,0,0,[],112,18,,6
33212,64548,500+,5 days ago,"In my latest  Forbes  article, I share the two words that changed my career trajectory for the better.🚀 #leadership   #career   #clarity   #action   #fear   #IlluminateMe 
 
 
 …see more","[['https://www.linkedin.com/company/forbes-magazine/', 'Forbes'], ['https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880', '#leadership'], ['https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880', '#career'], ['https://www.linkedin.com/feed/hashtag/?keywords=clarity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880', '#clarity'], ['https://www.linkedin.com/feed/hashtag/?keywords=action&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880', '#action'], ['https://www.linkedin.com/feed/hashtag/?keywords=fear&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880', '#fear'], ['https://www.linkedin.com/feed/hashtag/?keywords=illuminateme&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880', '#IlluminateMe']]",article,6,0,"[['#leadership', 'https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880'], ['#career', 'https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880'], ['#clarity', 'https://www.linkedin.com/feed/hashtag/?keywords=clarity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880'], ['#action', 'https://www.linkedin.com/feed/hashtag/?keywords=action&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880'], ['#fear', 'https://www.linkedin.com/feed/hashtag/?keywords=fear&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880'], ['#IlluminateMe', 'https://www.linkedin.com/feed/hashtag/?keywords=illuminateme&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6764542145111162880']]",118,70,,6
